Unnamed: 0,Title,Price,Price_Origin,Link,Image,Retailer,TimeStamp,Source
48,Playtex Women's 18 Hour Ultimate Lift and Support Wire Free Bra,$16.99,$36.00,https://www.amazon.com/Playtex-Womens-Plus-Ultimate-Support/dp/B00551OS70/ref=sr_1_51?dchild=1&keywords=lightning+deals&qid=1609292780&sr=8-51,https://m.media-amazon.com/images/I/91llrJB8uGL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
49,Floral Find Women's Long Sleeve Leopard Color Block Tunic Comfy Stripe Round Neck T Shirt Tops,$16.88,$19.98,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0720663OSZFW6L78L68&url=%2FFloral-Find-Womens-Sleeve-Leopard%2Fdp%2FB07QM7WKSG%2Fref%3Dsr_1_52_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292780%26sr%3D8-52-spons%26psc%3D1&qualifier=1609292780&id=6253079025082915&widgetName=sp_btf,https://m.media-amazon.com/images/I/61A-ioPKoqL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
50,Curve Muse Women's Plus Size Minimizer Unlined Wireless Lace Full Coverage Bras,$29.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A07376162K2J1OSS4UYZY&url=%2FCurve-Muse-Minimizer-Wirefree-Bras-2Pack-DEEP%2Fdp%2FB07S1FC838%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292780%26sr%3D8-53-spons%26psc%3D1&qualifier=1609292780&id=6253079025082915&widgetName=sp_btf,https://m.media-amazon.com/images/I/91QWAe8ArhL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
51,Miusey Women's Long Sleeve Cowl Neck Form Fitting Casual Tunic Top Blouse,$26.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0103842C6IUC0GZEN3H&url=%2FMiusey-Business-FitTunic-Maternity-Clothing%2Fdp%2FB01MQIVHBT%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292780%26sr%3D8-54-spons%26psc%3D1&qualifier=1609292780&id=6253079025082915&widgetName=sp_btf,https://m.media-amazon.com/images/I/71tpy6-4TkL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
52,SWISSWELL Sleepwear Women's Nightshirts Scoop Neck Sleep Shirt Printed Short Sleeve Nightgown,$10.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0318671PAJO463IW3NX&url=%2FSWISSWELL-Tunic-Sleeve-Pleated-T-Shirt%2Fdp%2FB073QN94JT%2Fref%3Dsr_1_55_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292780%26sr%3D8-55-spons%26psc%3D1&qualifier=1609292780&id=6253079025082915&widgetName=sp_btf,https://m.media-amazon.com/images/I/81Wzfvg6UHL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
53,"Obuby Real Binoculars for Kids Gifts for 3-12 Years Boys Girls 8x21 High-Resolution Optics Mini Compact Binocular Toys Shockproof Folding Small Telescope for Bird Watching,Travel, Camping",$18.69,$22.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A089131410UIY9311F50B&url=%2FObuby-Binoculars-Watching-Educational-Learning%2Fdp%2FB07S1VQ54K%2Fref%3Dsr_1_56_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292780%26sr%3D8-56-spons%26psc%3D1%26smid%3DA1E7DW4DCHR9M1&qualifier=1609292780&id=6253079025082915&widgetName=sp_btf,https://m.media-amazon.com/images/I/618-fhzCYeL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
54,"iLuv TB100 Rose Gold True Wireless Earbuds Cordless in-Ear Bluetooth 5.0 with Hands-Free Call MEMS Microphone, IPX6 Waterproof Protection, Long Playtime; Includes Compact Charging Case & 3 Ear Tips",$24.99,$39.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A04720391JUC5TWCDYBRE&url=%2FHands-Free-Microphone-Waterproof-Protection-High-Fidelity%2Fdp%2FB082XGZ455%2Fref%3Dsr_1_57_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292780%26sr%3D8-57-spons%26psc%3D1%26smid%3DA33VGGV5RHXW8Q&qualifier=1609292780&id=6253079025082915&widgetName=sp_btf,https://m.media-amazon.com/images/I/71DL2xEn3KL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
55,"Sharpty Inverted Umbrella, Umbrella Windproof, Reverse Umbrella, Umbrellas for Women with UV Protection, Upside Down Umbrella with C-Shaped Handle",$19.95,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A00466212TCJX8V1DMC97&url=%2FSharpty-Inverted-Windproof-Umbrellas-Protection%2Fdp%2FB07N33BG22%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-49-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81nV0UJ472L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
56,ZUPIHOW MFi Certified iPhone Charger Lightning to USB Cable 5Pack[3/3/6/6/10FT] Nylon Braided Fast Charging Data Sync Cord Wire Compatible iPhone 12 11 Pro XR XS Max X 8 8 Plus 7 7 Plus 6 6s Plus More,$11.87,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0337835ZEZV2M8M634Z&url=%2FZUPIHOW-Certified-Lightning-Charging-Compatible%2Fdp%2FB08KTGC2TN%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-50-spons%26psc%3D1%26smid%3DA37VP6INU83MV0&qualifier=1609292782&id=6115217334041722&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/613TjFqF6VL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
57,5 Pairs Reading Glasses - Standard Fit Spring Hinge Readers Glasses for Men and Women,$15.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0360408V8GVW8K8BXKW&url=%2FPairs-Reading-Glasses-Standard-Readers%2Fdp%2FB07LFJQSHJ%2Fref%3Dsr_1_51_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-51-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/51l0HXtFjAL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
58,"iLuv TB100 Rose Gold True Wireless Earbuds Cordless in-Ear Bluetooth 5.0 with Hands-Free Call MEMS Microphone, IPX6 Waterproof Protection, Long Playtime; Includes Compact Charging Case & 3 Ear Tips",$24.99,$39.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A07505151MZ25S6X0MMT&url=%2FHands-Free-Microphone-Waterproof-Protection-High-Fidelity%2Fdp%2FB082XGZ455%2Fref%3Dsr_1_52_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-52-spons%26psc%3D1%26smid%3DA33VGGV5RHXW8Q&qualifier=1609292782&id=6115217334041722&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/71DL2xEn3KL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
59,"Ehome Wine Bottle Lights with Cork, 12 Pack Starry Fairy Lights Battery Operated, 7.2ft 20LED Cork Shape Silver Copper Wire String Lights for Party Christmas Decoration Halloween Wedding - White",$9.99,0,https://www.amazon.com/Ehome-Operated-Christmas-Decoration-Halloween/dp/B07MLX7N39/ref=sr_1_53?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-53,https://m.media-amazon.com/images/I/811RExTOA5L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
60,"3-Pack iPhone Charger 10 ft,Extra Long Lightning Cable, MFi-Certified iPhone Charger Cable 10 Foot Charging Cord for iPhone 12 11 Pro X XS Max XR/8 Plus/7 Plus/6/6s Plus/5s /5c/iPad Mini Air (Gold)",$12.99,0,https://www.amazon.com/iPhone-Charger-Lightning-Cable-SMALLElectric/dp/B07RXVHKKV/ref=sr_1_54?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-54,https://m.media-amazon.com/images/I/61WXB0k00fL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
61,"XLEADER SoundAngel Sport5 - Premium Wireless Sports Earbuds Certified IPX8 Waterproof Bluetooth Earphones with Charging Case, Built-in Mic, HiFi Bass TWS in-Ear Headphones for Workout Running Fitness",$32.99,$39.99,https://www.amazon.com/XLEADER-SoundAngel-Sport5-Built-Ear/dp/B08G4W3274/ref=sr_1_55?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-55,https://m.media-amazon.com/images/I/719614TK8OL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
62,"Harry Potter and the Deathly Hallows, Book 7",$0.00,$44.99,https://www.amazon.com/Harry-Potter-Deathly-Hallows-Book/dp/B017WJ5PR4/ref=sr_1_56?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-56,https://m.media-amazon.com/images/I/917XxoD2LaL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
63,"Samsonite Winfield 2 Hardside Expandable Luggage with Spinner Wheels, Deep Blue, 3-Piece Set (20/24/28)",$299.99,0,https://www.amazon.com/Samsonite-Winfield-Hardside-Luggage-Deep/dp/B01BH59L1K/ref=sr_1_57?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-57,https://m.media-amazon.com/images/I/7194zp49PtL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
64,HAPPY BAY Men's 3D HD Ugly Funny Pool Beach Camp Short Sleeve Hawaiian Shirt,$26.65,0,https://www.amazon.com/HAPPY-BAY-Christmas-Hawaiian-Blue_AA344/dp/B08KY4SQFL/ref=sr_1_58?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-58,https://m.media-amazon.com/images/I/91xR-3RX0HL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
65,"3Pack Original [Apple MFi Certified] Charger Lightning to USB Cable Compatible iPhone 11 Pro/11/XS MAX/XR/8/7/6s/6/plus,iPad Pro/Air/Mini,iPod Touch(White 1M/3.3FT)",$19.99,0,https://www.amazon.com/Original-Certified-Charger-Lightning-Compatible/dp/B08DDF7811/ref=sr_1_59?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-59,https://m.media-amazon.com/images/I/51Jjnd46+6L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
66,iPhone Cable Durable Lightning Charger Cable Spring iPhone Cord Fast iPhone Date Cable 5Pack 6FT USB Lightning Charging Cable Compatible iPhone XS/Max/XR/X/8/8P/7/7P/6S/iPad/iPod/IOS (Black),$14.99,0,https://www.amazon.com/Durable-Lightning-Charger-Charging-Compatible/dp/B07Y1WLSWG/ref=sr_1_61?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-61,https://m.media-amazon.com/images/I/61ClaFlo3hL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
67,"Wool Dryer Balls 6-Pack, Handmade Reusable Laundry Dryer Ball, Natural Fabric Softener 100% Premium New Zealand Wool, Reduce Clothing Wrinkles and Save Drying Time",$9.95,0,https://www.amazon.com/Handmade-Reusable-Softener-Clothing-Wrinkles/dp/B088GTP3X5/ref=sr_1_62?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-62,https://m.media-amazon.com/images/I/61PGaxgimzL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
68,MEROKEETY Women's Long Sleeve Snap Button Down Solid Color Knit Ribbed Neckline Cardigans,$24.99,$27.99,https://www.amazon.com/MEROKEETY-Womens-Neckline-Cardigans-Leopard/dp/B07ZVDJ7L6/ref=sr_1_63?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-63,https://m.media-amazon.com/images/I/71gzvJnRaEL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
69,"Infrared Forehead Thermometer for Adults, BLScode Digital Contactless Thermometer for Kids, Touchless Thermometer for Baby, Accurate Instant Read with Digital LCD Display - NO Battery Included",$27.49,0,https://www.amazon.com/BLScode-Thermometer-No-Contact-Forehead-Touchless/dp/B0899PGMGN/ref=sr_1_64?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-64,https://m.media-amazon.com/images/I/51W-sH8E30L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
70,LARACE Women 3/4 Sleeve Tunic Top Loose Fit Flare T-Shirt,$15.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04267032LMN1Z6IC5HIW&url=%2FLARACE-Women-Sleeve-T-Shirt-Deepskyblue%2Fdp%2FB074YJ1BMV%2Fref%3Dsr_1_65_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-65-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61CVa5L-EsL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
71,SHIBEVER Women's Soft Casual Tops Shirts Fashion Twist Knotted Blouses Long Sleeve Round Neck Tunic T Shirt,$17.99,$24.99,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02910172SXXVWW46O4X5&url=%2FSHIBEVER-Fashion-Knotted-Blouses-Outfits%2Fdp%2FB07VJXWWF6%2Fref%3Dsr_1_66_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-66-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71GsPKHN4dL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
72,Curve Muse Women's Plus Size Minimizer Unlined Wireless Lace Full Coverage Bras,$29.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07376162K2J1OSS4UYZY&url=%2FCurve-Muse-Minimizer-Wirefree-Bras-2Pack-DEEP%2Fdp%2FB07S1FC838%2Fref%3Dsr_1_67_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-67-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_mtf,https://m.media-amazon.com/images/I/91QWAe8ArhL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
73,"500 Thread Count Twin Frost Gray 100% Cotton Sheets & Pillowcase Set,3 Pc Extra Long Staple Combed Cotton Bedding,Fits Mattress 15'' Deep Pockets,Premium Soft Silky Sateen Weave,Oeko Tex Certified",$44.99,0,https://www.amazon.com/Pillowcase-Bedding-Mattress-Pockets-Certified/dp/B08FCFHCJG/ref=sr_1_68?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-68,https://m.media-amazon.com/images/I/71yotyhXsoL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
74,5 Pairs Reading Glasses - Standard Fit Spring Hinge Readers Glasses for Men and Women,$15.99,0,https://www.amazon.com/Pairs-Reading-Glasses-Standard-Readers/dp/B07LFJQSHJ/ref=sr_1_69?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-69,https://m.media-amazon.com/images/I/51l0HXtFjAL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
75,Gildan Men's Covered Waistband Boxer Brief Multipack,$15.97,0,https://www.amazon.com/Gildan-Covered-Waistband-Boxer-Medium/dp/B077ZMVNRW/ref=sr_1_70?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-70,https://m.media-amazon.com/images/I/81WPiqkwWpL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
76,"ZIMASILK 100% Mulberry Silk Pillowcase for Hair and Skin,Both Side 19 Momme Silk, 1pc (Queen 20''x30'', Light Plum)",$25.99,$40.00,https://www.amazon.com/ZIMASILK-Mulberry-Pillowcase-Momme-Queen/dp/B01LWAU9PP/ref=sr_1_71?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-71,https://m.media-amazon.com/images/I/51-nJFgdyyL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
77,"Anker 6ft Premium Nylon Lightning Cable [2-Pack], MFi Certified for iPhone Chargers, iPhone SE/Xs/XS Max/XR/X / 8 Plus / 7/6 Plus, iPad Pro Air 2, and More(Black)",$19.99,0,https://www.amazon.com/Anker-Premium-Lightning-Certified-Chargers/dp/B07D9C8NP2/ref=sr_1_72?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-72,https://m.media-amazon.com/images/I/71zoEPs1mdL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
78,Sperry Men's Billfish 3-Eye Boat Shoe,$68.00,$100.00,https://www.amazon.com/Sperry-Mens-Billfish-3-Eye-Beige/dp/B000EP6OT2/ref=sr_1_73?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-73,https://m.media-amazon.com/images/I/817PNriyMQL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
79,Retro Style Handmade Jewelry Heart Shaped Crystal Diamond Charm Chain Necklace Womens Necklace,$6.39,0,https://www.amazon.com/2018-easygogo-Handmade-Jewelry-Crystal-Necklace/dp/B0182FEWZI/ref=sr_1_74?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-74,https://m.media-amazon.com/images/I/61AjQTFoEPL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
80,"mloong LCD Writing Tablet,10 Inch Doodle Board Kids Tablets Drawing Tablet Electronic Digital Drawing Board for Adults and Kids Ages 3+ (Blue",$19.99,0,https://www.amazon.com/mloong-Writing-Tablets-Drawing-Electronic/dp/B08LD6JTVH/ref=sr_1_75?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-75,https://m.media-amazon.com/images/I/714QnScVNNL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
81,"FLUESTON LCD Writing Tablet 10 Inch Drawing Pad, Colorful Screen Doodle Board for Kids, Traveling Gift Toys for 2 3 4 5 6 Year Old Boys and Girls",$16.99,$29.99,https://www.amazon.com/Writing-Tablet-Drawing-Colorful-Screen/dp/B07THCY3KB/ref=sr_1_76?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-76,https://m.media-amazon.com/images/I/71AgUGzH7UL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
82,"Initio Sonic Electric Toothbrush for Adults and Teens, 5 Modes with Smart Timer, 40,000 VPM Motor, Whitening Rechargeable Sonic Toothbrush, 3 Brush Heads Included (Black)",$21.99,0,https://www.amazon.com/Initio-Electric-Toothbrush-Whitening-Rechargeable/dp/B08K8FFNZJ/ref=sr_1_77?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-77,https://m.media-amazon.com/images/I/71nNWqovaOL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
83,"5 Pack 6ft Lightning Charging Cables, MFi Certified iPhone Charger USB Data Cord High Speed Cable Compatible with iPhone 12 Mini 11 Pro Max XS XR X 8 7 6S 6 Plus SE 5S 5C 5 iPad AirPods Pro",$12.98,0,https://www.amazon.com/Lightning-Charging-Certified-Charger-Compatible/dp/B08LB6ZJTT/ref=sr_1_78?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-78,https://m.media-amazon.com/images/I/61Rlhxpau-L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
84,Wrangler Authentics Men’s Classic 5-Pocket Relaxed Fit Cotton Jean,$21.99,0,https://www.amazon.com/Wrangler-Authentics-Classic-Relaxed-Stonewash/dp/B00XKXW4HG/ref=sr_1_79?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-79,https://m.media-amazon.com/images/I/81PcwW0zmfL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
85,Floral Find Women's Long Sleeve Leopard Color Block Tunic Comfy Stripe Round Neck T Shirt Tops,$16.88,$19.98,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0720663OSZFW6L78L68&url=%2FFloral-Find-Womens-Sleeve-Leopard%2Fdp%2FB07QM7WKSG%2Fref%3Dsr_1_80_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-80-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61A-ioPKoqL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
86,Wireless Earbuds Bluetooth 5.2 HD Mic Stereo Hands-Free Noise Reduction Touch Control in-Ear Earphones IPX7 Waterproof/24 Hours Playtime Fit for Work/Travel/Gym for iPhone/Android/Airpods (Black),$29.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A09948833RTULVTHCHURJ&url=%2FBluetooth-Hands-Free-Reduction-Earphones-Waterproof%2Fdp%2FB08P1LZG3L%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-81-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71KWdydJZ-L._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
87,Miusey Women's Long Sleeve Cowl Neck Form Fitting Casual Tunic Top Blouse,$26.99,0,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0103842C6IUC0GZEN3H&url=%2FMiusey-Business-FitTunic-Maternity-Clothing%2Fdp%2FB01MQIVHBT%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dlightning%2Bdeals%26qid%3D1609292782%26sr%3D8-82-spons%26psc%3D1&qualifier=1609292782&id=6115217334041722&widgetName=sp_mtf,https://m.media-amazon.com/images/I/71tpy6-4TkL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
88,"Tiksounds Bluetooth Earbuds, Noise Cancelling Headphones True Wireless Earbuds in Ear, IPX7 Waterproof Headphones 36H Playtime Mini Wireless Earphone",$32.99,0,https://www.amazon.com/Tiksounds-Bluetooth-Cancelling-Headphones-Waterproof/dp/B08H4Y2S6B/ref=sr_1_83?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-83,https://m.media-amazon.com/images/I/61piWGOz7wL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
89,Yidarton Women's Comfy Casual Twist Knot Tunics Tops Blouses Tshirts,$18.99,$23.99,https://www.amazon.com/Yidarton-Womens-Casual-Sleeve-Knotted/dp/B07YS2QGHK/ref=sr_1_84?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-84,https://m.media-amazon.com/images/I/61SLxsuRBAL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
90,TIOSEBON Women's Athletic Walking Shoes Casual Mesh-Comfortable Work Sneakers,$34.99,0,https://www.amazon.com/TIOSEBON-Athletic-Walking-Mesh-Comfortable-Sneakers/dp/B07R8P8HDS/ref=sr_1_85?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-85,https://m.media-amazon.com/images/I/61ClSk3MlsL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
91,"CyberPower P4WSU Professional Surge Protector, 900J/125V, 4 Swivel Outlets, 4 USB-A Charge Ports, White Wall Tap",$20.62,$24.55,https://www.amazon.com/CyberPower-P4WSU-Professional-Protector-Outlets/dp/B07VCGVDSS/ref=sr_1_86?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-86,https://m.media-amazon.com/images/I/71tthHfbfnL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
92,"The Original Popco Silicone Microwave Popcorn Popper with Handles, Silicone Popcorn Maker, Collapsible Bowl Bpa Free and Dishwasher Safe - 15 Colors Available (Transparent Green)",$14.99,0,https://www.amazon.com/Original-Silicone-Microwave-Collapsible-Dishwasher/dp/B082RZYM7M/ref=sr_1_87?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-87,https://m.media-amazon.com/images/I/71xkw-hl-YL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
93,KUAILU Mens Flip Flops Thong Sandals Yoga Foam Slippers,$22.99,0,https://www.amazon.com/KuaiLu-Flops-Sandals-Slippers-DBrown/dp/B07T8GW113/ref=sr_1_88?dchild=1&keywords=lightning+deals&qid=1609292782&sr=8-88,https://m.media-amazon.com/images/I/71iK0uPcsbL._AC_UL320_.jpg,Amazon,2020-12-29T20:46:20,https://www.amazon.com/s?k=lightning+deals
